Unnamed: 0,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,true_label
31245,192336,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3634.265036,15.59770402,96168.0,135987.9477,192326,10,0,0.0,0.0,0,0,192336,96168.0,135987.9477,192326,10,0,0,24,0.0,15.59770402,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
38454,33811307,1,5,154,1086,154,154,154.0,0.0,441,49,217.2,205.6214969,36.67412206,0.177455429,6762261.4,14975426.9,33550777,10,0,0.0,0.0,0,0,33811307,8452826.75,16782607.13,33626398,10,0,8,40,0.029575905,0.147879524,49,441,192.2857143,173.7505053,30189.2381,0,0,0,0,5,224.3333333,154.0,217.2,-1,1,184899.0,0.0,184899,184899,33550777.0,0.0,33550777,33550777,1,1
20523,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,28,28,166666.6667,166666.6667,0,0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,64240,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
51250,25684,0,2,0,247,0,0,0.0,0.0,205,42,123.5,115.2584053,9616.882106,77.86949073,25684.0,0.0,25684,25684,0,0.0,0.0,0,0,25684,25684.0,0.0,25684,25684,0,0,16,0.0,77.86949073,42,205,96.33333333,94.10809388,8856.333333,0,0,0,0,0,144.5,0.0,123.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12496,27189,0,2,0,82,0,0,0.0,0.0,49,33,41.0,11.3137085,3015.925558,73.55915995,27189.0,0.0,27189,27189,0,0.0,0.0,0,0,27189,27189.0,0.0,27189,27189,0,0,16,0.0,73.55915995,33,49,38.33333333,9.237604307,85.33333333,0,0,0,0,0,57.5,0.0,41.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
28399,18967,0,2,0,116,0,0,0.0,0.0,89,27,58.0,43.84062043,6115.885485,105.4463015,18967.0,0.0,18967,18967,0,0.0,0.0,0,0,18967,18967.0,0.0,18967,18967,0,0,16,0.0,105.4463015,27,89,47.66666667,35.79571669,1281.333333,0,0,0,0,0,71.5,0.0,58.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
9761,116113794,1,3,34,372,34,34,34.0,0.0,268,44,124.0,124.9639948,3.496569925,0.034448965,38704598.0,67004360.39,116074569,18082,0,0.0,0.0,0,0,116113794,58056897.0,82079279.32,116095712,18082,0,8,24,0.008612241,0.025836724,34,268,90.0,99.93998199,9988.0,0,0,0,0,3,112.5,34.0,124.0,-1,1,18082.0,0.0,18082,18082,116074569.0,0.0,116074569,116074569,0,0
45211,9016260,2,3,31,1,31,0,15.5,21.92031022,1,0,0.333333333,0.577350269,3.549143436,0.554553662,2254065.0,4506198.711,9013363,87,1642,1642.0,0.0,1642,1642,9016173,4508086.5,6373622.231,9014918,1255,0,40,60,0.221821465,0.332732197,0,31,5.5,12.50199984,156.3,0,0,0,1,1,6.6,15.5,0.333333333,65535,1,1255.0,0.0,1255,1255,9013363.0,0.0,9013363,9013363,0,0
26888,6806,10,5,2300,420,848,0,230.0,334.0419135,388,0,84.0,170.5051319,399647.37,2203.937702,486.1428571,619.4159603,2444,10,6796,755.1111111,802.4062943,2444,91,6631,1657.75,1509.679298,3747,306,0,208,116,1469.291801,734.6459007,0,848,170.0,285.4731745,81494.93333,0,1,0,0,0,181.3333333,230.0,84.0,63210,6,0.0,0.0,0,0,0.0,0.0,0,0,1,1
8923,8998596,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.666770683,1799719.2,2685008.397,6006747,8,8998588,2249647.0,2874507.486,6006747,8,0,0.0,0.0,0,0,0,140,28,0.555642236,0.111128447,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,2991841.0,0.0,2991841,2991841,6006747.0,0.0,6006747,6006747,1,1
18219,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,28,28,250000.0,250000.0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,64240,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
14505,403215,1,2,26,168,26,26,26.0,0.0,142,26,84.0,82.02438662,481.1328944,7.440199397,201607.5,210032.6343,350123,53092,0,0.0,0.0,0,0,403215,403215.0,0.0,403215,403215,0,8,16,2.480066466,4.960132932,26,142,55.0,58.0,3364.0,0,0,0,0,2,73.33333333,26.0,84.0,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,1,1
4265,9027630,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.664626264,1805526.0,2688676.066,6008247,9,9027621,2256905.25,2877559.811,6008247,9,0,0.0,0.0,0,0,0,140,28,0.55385522,0.110771044,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3019373.0,0.0,3019373,3019373,6008247.0,0.0,6008247,6008247,1,1
12880,56763,1,2,36,165,36,36,36.0,0.0,129,36,82.5,65.76093065,3541.039057,52.85132921,28381.5,40127.60273,56756,7,0,0.0,0.0,0,0,56763,56763.0,0.0,56763,56763,0,8,16,17.61710974,35.23421947,36,129,59.25,46.5,2162.25,0,0,0,0,2,79.0,36.0,82.5,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,1,1
36930,600562,5,5,2650,744,1325,0,530.0,725.7323887,744,0,148.8,332.7269151,5651.373214,16.65107016,66729.11111,131933.0486,299736,5,299591,74897.75,149625.5381,299336,9,600562,150140.5,172660.7265,300191,5,0,108,116,8.325535082,8.325535082,0,1325,308.5454545,549.3252886,301758.2727,0,1,0,0,1,339.4,530.0,148.8,7950,2,0.0,0.0,0,0,0.0,0.0,0,0,1,1
7646,9014081,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665625259,1802816.2,2687763.13,6010417,4,9014077,2253519.25,2877129.228,6010417,6,0,0.0,0.0,0,0,0,140,28,0.554687716,0.110937543,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3003658.0,0.0,3003658,3003658,6010417.0,0.0,6010417,6010417,1,1
11669,98545,2,2,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,314.5770968,40.59059313,32848.33333,56123.18195,97652,28,97652,97652.0,0.0,97652,97652,98545,98545.0,0.0,98545,98545,0,40,40,20.29529657,20.29529657,0,31,6.2,13.86362146,192.2,0,0,0,1,1,7.75,15.5,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0
3615,8950863,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.670326426,1790172.6,2680204.73,6008198,5,8950858,2237714.5,2871011.119,6008198,9,0,0.0,0.0,0,0,0,140,28,0.558605355,0.111721071,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,2942655.0,0.0,2942655,2942655,6008198.0,0.0,6008198,6008198,1,1
32456,147270,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,4746.384192,20.37074761,73635.0,104121.4735,147260,10,0,0.0,0.0,0,0,147270,73635.0,104121.4735,147260,10,0,0,24,0.0,20.37074761,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
2133,1379681,5,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6.52324704,172460.125,176542.6095,427249,7,1203712,300928.0,347472.6585,602272,8,1379681,459893.6667,247437.1764,604087,174182,0,140,88,3.624026134,2.899220907,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
10600,57129133,5,1,160,32,32,32,32.0,0.0,32,32,32.0,0.0,3.360807173,0.105025224,11425826.6,15998957.79,33294608,8,57129124,14282281.0,16937925.56,33294608,8,0,0.0,0.0,0,0,0,40,8,0.08752102,0.017504204,32,32,32.0,0.0,0.0,0,0,0,0,0,37.33333333,32.0,32.0,-1,5,10.0,1.414213562,11,9,28564552.5,6689308.639,33294608,23834497,1,1
5471,16304259,3,3,75,769,25,25,25.0,0.0,372,25,256.3333333,200.3405434,51.76561535,0.368002005,3260851.8,6455644.734,14776495,8,14776503,7388251.5,10448554.16,14776495,8,16304259,8152129.5,11504244.79,16286859,17400,0,24,24,0.184001002,0.184001002,25,372,124.1428571,169.3186627,28668.80952,0,0,0,0,1,144.8333333,25.0,256.3333333,-1,3,318444.0,0.0,318444,318444,14776495.0,0.0,14776495,14776495,1,1
27145,1018467,0,2,0,303,0,0,0.0,0.0,270,33,151.5,167.5843071,297.5059575,1.963735693,1018467.0,0.0,1018467,1018467,0,0.0,0.0,0,0,1018467,1018467.0,0.0,1018467,1018467,0,0,16,0.0,1.963735693,33,270,112.0,136.8320138,18723.0,0,0,0,0,0,168.0,0.0,151.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
9397,1842592,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.17085497,614197.3333,1063805.399,1842574,8,1842584,921292.0,1302889.499,1842574,10,0,0.0,0.0,0,0,0,60,20,1.628141227,0.542713742,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,63957,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
3633,9012462,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665744832,1802492.4,2687074.736,6008625,9,9012451,2253112.75,2876358.146,6008625,9,0,0.0,0.0,0,0,0,140,28,0.55478736,0.110957472,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3003818.0,0.0,3003818,3003818,6008625.0,0.0,6008625,6008625,1,1
6481,8912885,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.673182701,1782577.0,2648063.212,5908554,8,8912877,2228219.25,2832961.631,5908554,9,0,0.0,0.0,0,0,0,140,28,0.560985584,0.112197117,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3004322.0,0.0,3004322,3004322,5908554.0,0.0,5908554,5908554,1,1
20350,72168,0,2,0,131,0,0,0.0,0.0,86,45,65.5,28.99137803,1815.208957,27.71311385,72168.0,0.0,72168,72168,0,0.0,0.0,0,0,72168,72168.0,0.0,72168,72168,0,0,16,0.0,27.71311385,45,86,58.66666667,23.67136104,560.3333333,0,0,0,0,0,88.0,0.0,65.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
47145,114233895,42,93,1338,73638,517,0,31.85714286,112.1146128,1420,0,791.8064516,684.5482207,656.3375958,1.181785844,852491.7537,2769589.906,10087108,31,114200688,2785382.634,4471685.379,10088852,3580,114233895,1241672.772,3276252.958,10089199,31,0,840,1876,0.367666707,0.814119137,0,1420,551.2941176,670.2292269,449207.2166,0,1,0,0,2,555.3777778,31.85714286,791.8064516,65535,15,357537.2727,1180053.776,3915533,1101,10027213.27,25086.22422,10087108,10001326,0,0
34771,226929,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3080.258583,13.21999392,113464.5,160447.4784,226918,11,0,0.0,0.0,0,0,226929,113464.5,160447.4784,226918,11,0,0,24,0.0,13.21999392,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
3242,9010870,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665862453,1802174.0,2686892.411,6008597,9,9010861,2252715.25,2876213.655,6008597,9,0,0.0,0.0,0,0,0,140,28,0.554885377,0.110977075,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3002264.0,0.0,3002264,3002264,6008597.0,0.0,6008597,6008597,1,1
80,7261,0,2,0,502,0,0,0.0,0.0,461,41,251.0,296.9848481,69136.48258,275.4441537,7261.0,0.0,7261,7261,0,0.0,0.0,0,0,7261,7261.0,0.0,7261,7261,0,0,16,0.0,275.4441537,41,461,181.0,242.4871131,58800.0,0,0,0,0,0,271.5,0.0,251.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8226,52973,0,2,0,191,0,0,0.0,0.0,158,33,95.5,88.38834765,3605.610405,37.75508278,52973.0,0.0,52973,52973,0,0.0,0.0,0,0,52973,52973.0,0.0,52973,52973,0,0,16,0.0,37.75508278,33,158,74.66666667,72.16878365,5208.333333,0,0,0,0,0,112.0,0.0,95.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
44093,1115464,3,4,428,934,428,0,142.6666667,247.1059152,934,0,233.5,467.0,1221.016546,6.275415433,185910.6667,274612.9703,730743,1399,1013686,506843.0,316642.4166,730743,282943,994853,331617.6667,349728.1511,733914,100006,0,60,96,2.689463757,3.585951676,0,934,170.25,343.0242599,117665.6429,0,1,0,0,1,194.5714286,142.6666667,233.5,65535,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0
33471,130851,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,5341.953825,22.92684045,65425.5,92511.48729,130841,10,0,0.0,0.0,0,0,130851,65425.5,92511.48729,130841,10,0,0,24,0.0,22.92684045,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
48587,111442167,21,28,1599,10062,517,0,76.14285714,151.5088399,1420,0,359.3571429,556.6400003,104.6372331,0.439689942,2321711.813,4253084.106,10116306,57,111397440,5569872.0,5071327.085,10118026,2858,111442167,4127487.667,4996749.914,10117392,57,0,420,576,0.188438547,0.251251396,0,1420,233.22,448.1941676,200878.0118,0,1,0,0,1,237.9795918,76.14285714,359.3571429,65535,16,91464.90909,300268.8169,996808,265,10039613.0,37426.16344,10116306,10001252,0,0
35545,262701,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,2660.819715,11.4198271,131350.5,185743.5164,262691,10,0,0.0,0.0,0,0,262701,131350.5,185743.5164,262691,10,0,0,24,0.0,11.4198271,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
34298,67627,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,10336.10836,44.36098008,33813.5,47802.53973,67615,12,0,0.0,0.0,0,0,67627,33813.5,47802.53973,67615,12,0,0,24,0.0,44.36098008,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
21770,211064,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.47579881,211064.0,0.0,211064,211064,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,4.737899405,4.737899405,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,64209,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
4162,28594,0,2,0,146,0,0,0.0,0.0,90,56,73.0,24.04163056,5105.966287,69.94474365,28594.0,0.0,28594,28594,0,0.0,0.0,0,0,28594,28594.0,0.0,28594,28594,0,0,16,0.0,69.94474365,56,90,67.33333333,19.62990915,385.3333333,0,0,0,0,0,101.0,0.0,73.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7096,9013171,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665692463,1802634.2,2687247.633,6008939,3,9013165,2253291.25,2876535.175,6008939,3,0,0.0,0.0,0,0,0,140,28,0.554743719,0.110948744,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3004223.0,0.0,3004223,3004223,6008939.0,0.0,6008939,6008939,1,1
12851,9011048,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6658493,1802209.6,2686757.354,6008036,6,9011041,2252760.25,2876035.614,6008036,6,0,0.0,0.0,0,0,0,140,28,0.554874416,0.110974883,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3003006.0,0.0,3003006,3003006,6008036.0,0.0,6008036,6008036,1,1
34710,345109,1,5,118,379,118,118,118.0,0.0,118,47,75.8,38.52531635,1440.124714,17.38581144,69021.8,154044.5665,344585,0,0,0.0,0.0,0,0,345109,86277.25,172407.1937,344888,0,0,8,40,2.89763524,14.4881762,47,118,77.71428571,37.68604643,1420.238095,0,0,0,0,5,90.66666667,118.0,75.8,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,1,1
21867,11,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,28,28,90909.09091,90909.09091,0,0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,64240,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
37455,90497211,9,9,269,360,54,23,29.88888889,13.66971511,59,23,40.0,14.54303957,6.950490441,0.198901157,5323365.353,9607745.809,29561602,9,90017512,11252189.0,14967141.8,30010983,9,90497211,11312151.38,11969822.22,30039832,449390,0,72,72,0.099450579,0.099450579,23,59,34.31578947,14.49541166,210.1169591,0,0,0,0,1,36.22222222,29.88888889,40.0,-1,9,3268396.0,4290713.912,9520260,449390,19235981.75,11962981.73,29561602,7461709,1,1
11213,23112,0,2,0,154,0,0,0.0,0.0,113,41,77.0,50.91168825,6663.205261,86.53513326,23112.0,0.0,23112,23112,0,0.0,0.0,0,0,23112,23112.0,0.0,23112,23112,0,0,16,0.0,86.53513326,41,113,65.0,41.56921938,1728.0,0,0,0,0,0,97.5,0.0,77.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
35316,27980,0,2,0,82,0,0,0.0,0.0,49,33,41.0,11.3137085,2930.664761,71.47962831,27980.0,0.0,27980,27980,0,0.0,0.0,0,0,27980,27980.0,0.0,27980,27980,0,0,16,0.0,71.47962831,33,49,38.33333333,9.237604307,85.33333333,0,0,0,0,0,57.5,0.0,41.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
51292,119725,2,2,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,442.6811443,33.40989768,39908.33333,68399.34773,118888,58,837,837.0,0.0,837,837,119667,119667.0,0.0,119667,119667,0,40,40,16.70494884,16.70494884,0,53,10.6,23.70232056,561.8,0,0,0,1,1,13.25,26.5,0.0,65535,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0
31456,21677,3,3,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,1430.087189,276.7910689,4335.4,8342.183425,19254,411,1524,762.0,496.3889604,1113,411,21677,10838.5,13086.4252,20092,1585,0,60,60,138.3955344,138.3955344,0,31,4.428571429,11.71689866,137.2857143,0,0,0,1,1,5.166666667,10.33333333,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0
36302,242559,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,2881.773094,12.36812487,121279.5,171496.729,242546,13,0,0.0,0.0,0,0,242559,121279.5,171496.729,242546,13,0,0,24,0.0,12.36812487,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
16180,20224,0,2,0,148,0,0,0.0,0.0,117,31,74.0,60.81118318,7318.037975,98.89240506,20224.0,0.0,20224,20224,0,0.0,0.0,0,0,20224,20224.0,0.0,20224,20224,0,0,16,0.0,98.89240506,31,117,59.66666667,49.65212315,2465.333333,0,0,0,0,0,89.5,0.0,74.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
29910,25337,0,2,0,221,0,0,0.0,0.0,173,48,110.5,88.38834765,8722.421755,78.93594348,25337.0,0.0,25337,25337,0,0.0,0.0,0,0,25337,25337.0,0.0,25337,25337,0,0,16,0.0,78.93594348,48,173,89.66666667,72.16878365,5208.333333,0,0,0,0,0,134.5,0.0,110.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
27340,605874,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.951524574,302937.0,428277.6068,605775,99,0,0.0,0.0,0,0,605874,302937.0,428277.6068,605775,99,0,0,60,0.0,4.951524574,0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,65454,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
25117,51092,0,2,0,120,0,0,0.0,0.0,68,52,60.0,11.3137085,2348.704298,39.14507164,51092.0,0.0,51092,51092,0,0.0,0.0,0,0,51092,51092.0,0.0,51092,51092,0,0,16,0.0,39.14507164,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,86.0,0.0,60.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
4252,61099,0,2,0,115,0,0,0.0,0.0,71,44,57.5,19.09188309,1882.191198,32.73375996,61099.0,0.0,61099,61099,0,0.0,0.0,0,0,61099,61099.0,0.0,61099,61099,0,0,16,0.0,32.73375996,44,71,53.0,15.58845727,243.0,0,0,0,0,0,79.5,0.0,57.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
19951,10459088,2,4,1,32,1,0,0.5,0.707106781,31,0,8.0,15.340578,3.155150812,0.573663784,2091817.6,4433541.988,10015456,442,443190,443190.0,0.0,443190,443190,10457176,3485725.333,5659596.712,10015917,442,0,40,80,0.191221261,0.382442523,0,31,4.857142857,11.53875458,133.1428571,0,0,0,1,2,5.666666667,0.5,8.0,65535,1,442.0,0.0,442,442,10015456.0,0.0,10015456,10015456,0,0
15961,163626,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.22299635,163626.0,0.0,163626,163626,0,0.0,0.0,0,0,163626,163626.0,0.0,163626,163626,0,0,40,0.0,12.22299635,0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,6384,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
27756,22475,9,6,2340,420,848,0,260.0,342.8221113,388,0,70.0,156.3125075,122803.1146,667.4082314,1605.357143,4992.3733,18889,8,19994,2499.25,6704.26122,19086,8,22475,4495.0,8244.807699,19209,147,0,188,136,400.4449388,266.9632925,0,848,172.5,285.6669389,81605.6,0,1,0,0,0,184.0,260.0,70.0,63190,6,0.0,0.0,0,0,0.0,0.0,0,0,1,1
8089,47274,0,2,0,104,0,0,0.0,0.0,68,36,52.0,22.627417,2199.940771,42.30655329,47274.0,0.0,47274,47274,0,0.0,0.0,0,0,47274,47274.0,0.0,47274,47274,0,0,16,0.0,42.30655329,36,68,46.66666667,18.47520861,341.3333333,0,0,0,0,0,70.0,0.0,52.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11476,8952313,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.670217853,1790462.6,2680425.096,6008433,9,8952304,2238076.0,2871211.107,6008433,11,0,0.0,0.0,0,0,0,140,28,0.558514878,0.111702976,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,2943869.0,0.0,2943869,2943869,6008433.0,0.0,6008433,6008433,1,1
3942,9013071,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665699849,1802614.2,2687273.357,6009079,8,9013062,2253265.5,2876573.222,6009079,8,0,0.0,0.0,0,0,0,140,28,0.554749874,0.110949975,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3003984.0,0.0,3003984,3003984,6009079.0,0.0,6009079,6009079,1,1
3519,135175,0,2,0,376,0,0,0.0,0.0,275,101,188.0,123.0365799,2781.579434,14.79563529,135175.0,0.0,135175,135175,0,0.0,0.0,0,0,135175,135175.0,0.0,135175,135175,0,0,16,0.0,14.79563529,101,275,159.0,100.4589468,10092.0,0,0,0,0,0,238.5,0.0,188.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
48451,76790432,16,38,1079,19382,299,0,67.4375,113.8490045,1420,0,510.0526316,584.7979992,266.4524664,0.703212609,1448876.075,8292804.756,59845206,31,76583233,5105548.867,15344378.78,59845206,2386,76789618,2075395.081,9899955.967,59847250,31,1,320,760,0.208359291,0.494853317,0,1420,376.7636364,528.2296766,279026.5912,0,0,0,1,2,383.7407407,67.4375,510.0526316,65535,5,222357.3333,12749.51675,235844,210502,24641839.0,30528402.99,59845206,5450941,0,0
1180,541489,0,2,0,162,0,0,0.0,0.0,105,57,81.0,33.9411255,299.1750525,3.693519167,541489.0,0.0,541489,541489,0,0.0,0.0,0,0,541489,541489.0,0.0,541489,541489,0,0,16,0.0,3.693519167,57,105,73.0,27.71281292,768.0,0,0,0,0,0,109.5,0.0,81.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
23244,13979,0,2,0,84,0,0,0.0,0.0,56,28,42.0,19.79898987,6009.01352,143.0717505,13979.0,0.0,13979,13979,0,0.0,0.0,0,0,13979,13979.0,0.0,13979,13979,0,0,16,0.0,143.0717505,28,56,37.33333333,16.16580754,261.3333333,0,0,0,0,0,56.0,0.0,42.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
19021,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,28,28,250000.0,250000.0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,64240,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
19204,14,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,71428.57143,71428.57143,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,63837,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
20230,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,28,28,200000.0,200000.0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,64240,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
